author,published_at,updated_at,like_count,text
@c.a.1929,2022-12-20T08:29:17Z,2022-12-20T08:29:17Z,0,What&#39;s the difference in power and abilities between Black Adam and Shazam (aside form their physical appearances)?
@fhtuna,2022-12-20T06:46:33Z,2022-12-20T06:46:33Z,0,Was just as terrible as every DC movie ever made that James Gunn wasn&#39;t involved in
@karthiksonu000,2022-12-20T06:46:29Z,2022-12-20T06:46:29Z,1,I don&#39;t know why but these movie entertain me more than the previous two films that are love and thunder and multiverse
@martingrey2231,2022-12-20T06:16:58Z,2022-12-20T06:16:58Z,0,Another great comic book character (my favorite) ruined by Hollywood.
@cheftruth8587,2022-12-20T05:03:35Z,2022-12-20T05:03:35Z,9,This movie was amazing
@wildtv1277,2022-12-20T02:44:41Z,2022-12-20T02:44:41Z,1,This should of been completely dark no funny rock jokes.
@mojowolf5597,2022-12-20T01:02:17Z,2022-12-20T01:02:17Z,2,A REALLY BAD MOVIE
@josephl.7,2022-12-20T00:53:33Z,2022-12-20T00:53:33Z,2,Black Adam is one of the goodies movie 🎬 of is year
@paschalagwunobi579,2022-12-19T21:18:45Z,2022-12-19T21:18:45Z,0,Great movie.... I love every bit of it 😍😍😍😍❤❤❤
@rjmiles01,2022-12-19T18:42:31Z,2022-12-19T18:42:31Z,4,I have watched the movie 4 times
@anthonydavis8861,2022-12-19T16:20:03Z,2022-12-19T16:20:03Z,0,Cheesy and corny like the rest of these kind of garbage movies
@anthonydavis8861,2022-12-19T16:19:05Z,2022-12-19T16:19:05Z,0,I’m done with these movies. They’re all devil worshiping in one form or the other. Good vs evil but they’re promoting nothing but evil getting us used to their symbolism blah blah blah. I’m done
@muzichenko08,2022-12-19T15:00:52Z,2022-12-19T15:00:52Z,0,Пожиратели очередного говна
@willbrink,2022-12-19T14:28:12Z,2022-12-19T14:28:12Z,1,"The only good thing about this super hero movie is The Rock who plays his character perfectly. Everything else is pretty much over produced trash. The CGI is clunky and poorly done in parts, and that&#39;s unforgivable in a modern movie with an approx 200 million dollar budget. The dialogue ranges from witty  to generic predictable super hero ra ra nonsense. The plot is without any original ideas, and the super heroes sent to battle Adam lame all around. The actors themselves all do a decent job with what they are given (fun to see Pierce Brosnan as Dr. Fate) but it can&#39;t save this movie. The Superman cameo at the end was a missed opportunity but now that  Cavill is no longer Superman, they will not be able to follow up with the set up for a battle between them. C-"
@jl5177,2022-12-19T14:03:43Z,2022-12-19T14:03:43Z,1,Seeing recent hate about dwane and this movie and the palava surrounding Henry cavil. Just wanted to say this movie was absolutely fantastic. However in protest for sacking the absolute best actor to ever play superman won&#39;t be supporting DC movies anymore. Shame.
@torenkneedler,2022-12-19T13:07:35Z,2022-12-19T13:07:35Z,0,Silly opinion I have suicide squad 1 is better than this film.
@georgemcfly7358,2022-12-19T12:41:13Z,2022-12-19T12:41:13Z,0,Where was the scene where he knocked out the f35? Never happened
@Lolamaeheart,2022-12-19T08:51:33Z,2022-12-19T08:51:33Z,1,Out of all the times I don’t go see movies …. I shouldn’t definitely seen this is theaters … I’m pissed this was so GOOOD 😢
@mensrea1251,2022-12-19T07:28:05Z,2022-12-19T07:28:05Z,0,"What a juvenile, unwatchable piece of dumpster fire garbage."
@ekbryansgarage4010,2022-12-19T05:18:48Z,2022-12-19T05:18:48Z,2,Bro the cut scene in the end was crazzyyyyyyyy
@tjonz5222,2022-12-19T04:48:28Z,2022-12-19T04:48:28Z,0,I can&#39;t believe they showing illuminati symbols and have a full fledged demon as a villain ...that is taking it way too far ...
@Hollowdude15,2022-12-19T03:15:30Z,2022-12-19T03:15:30Z,1,This trailer was so awesome :]
@Zultan-c1p,2022-12-19T02:13:56Z,2022-12-19T02:13:56Z,1,not that the movie was bad but this trailer is way better than the movie
@lolarew6752,2022-12-19T02:07:25Z,2022-12-19T02:07:25Z,0,"Do critics count anymore? 🤔 You guys seem to like it, and that&#39;s enough for me."
@Hawaii_Raised,2022-12-19T02:07:01Z,2022-12-19T02:07:01Z,1,Looks like something on Nickelodeon 👎🏼
@robothevirtualbot,2022-12-19T01:23:28Z,2022-12-19T01:23:28Z,1,I didn&#39;t believe it but it is true  comments are all fake
@robothevirtualbot,2022-12-19T01:23:19Z,2022-12-19T01:23:19Z,1,I didn&#39;t believe it but it is true  comments are all fake
@lejonleonard9312,2022-12-19T00:42:21Z,2022-12-19T00:42:21Z,1,"Should be bout a 38%from rotten  🍅 ...if they rate it higher than that,they should stop."
@fuzzyrat123,2022-12-18T23:57:13Z,2022-12-18T23:57:13Z,1,This was pretty boring. Couldn&#39;t make it through to the end. Guess it just wasn&#39;t for me.
@dingo702,2022-12-18T20:51:44Z,2022-12-18T20:51:44Z,0,This movie sold itself to be so awesome and epic but never have I ever experienced a more meh movie.
@screwtube-ey7lu,2022-12-18T20:10:46Z,2022-12-18T20:10:46Z,0,If u turn down the role of shazam 2 i literally will loose all respect for u as a fan of bein black adam . the movie was great even made me watch shazam but you&#39;ve done come this far and got people interested don&#39;t back out the roll at least for the fans ur supposed to be the peoples champ come on rock you can do better .
@I70_0I7,2022-12-18T19:11:55Z,2022-12-18T19:13:24Z,1,"Only good thing in this movie are the visuals and some fight scenes. The plot was Okayis, but the execution especially the end of the movie was as lame as it can get."
@kiranking4115,2022-12-18T18:30:28Z,2022-12-18T18:30:28Z,1,I am MCU fan.. But black adam  was much better the thor 4..
@Sonny984,2022-12-18T15:34:12Z,2022-12-18T15:34:12Z,13,Tbh the ending was the best part of the whole movie in my opinion
@ميسالأسمري-غ9ظ,2022-12-18T13:07:03Z,2022-12-18T13:07:03Z,1,وربي فنانننن شوفوه يجنن ما ندمت
@playthegame7445,2022-12-18T12:13:25Z,2022-12-18T12:13:25Z,0,"Did DC run out of money for a proper wind chase women hero, she looks like that batshit from joker ."
@michaelperez8653,2022-12-18T01:24:25Z,2022-12-18T01:24:25Z,1,"Just seen this movie today , kept falling asleep and skipping throughout. 10/10"
@jamescole7930,2022-12-17T23:34:07Z,2022-12-17T23:34:07Z,1,"This should be called the black race swap movie. Because the swapped out two WHITE CHARACTERS for never been before black representation  characters. The most bogus and pathetic thing you can do. So what your saying is if you do not race swap that no new black characters can be done well? You must ride on the pre- existing history to even generate any interest in a black character. Your a pathetic writer if you can not generate a good story to apply to a black character. So sad , go woke go broke."
@A_Beautiful_Death,2022-12-17T22:55:02Z,2022-12-17T22:55:02Z,91,"I was doubtful of how good this movie would be but after watching it, in my opinion, the movie is very good. I especially enjoyed the CGI fight scenes. Very well done."
@drmorcoch9338,2022-12-17T22:36:34Z,2022-12-17T22:36:34Z,1,perfect movie for toddlers
@TheQueenFroggy,2022-12-17T21:33:01Z,2022-12-17T21:33:19Z,1,I swear 90% of movies now have the rock in them
@mompreneurlife,2022-12-17T20:52:49Z,2022-12-17T20:52:49Z,3,❤just saw the other trailer. this one is exciting as well. looking forward to watching the movie.❤
@iriselisabeth9625,2022-12-17T13:15:59Z,2022-12-17T13:15:59Z,1,"If you read the bible you will find out how the world as we know it one day is going to end. You don&#39;t need &quot;Black Adam&quot;, you need Jesus.<br>He&#39;s the real hero who sacrificed His life to save ours. He&#39;s the last Adam.<br> Where do you think they got the name Adam from in this movie..?<br><br>For God did not send His Son into the world to condemn the world, but that the world through Him might be saved. - John 3:17"
@philly442,2022-12-17T10:12:21Z,2022-12-17T10:12:21Z,2,"Notice how these Jewish directors and writers lose money to &quot;own the Whites&quot;<br><br>Your Talmudic BS doesn&#39;t work, stop blackwashing already produced characters because of your 21st politics and degeneracy. <br><br>Movie sucked because of Jewish storyline / races and the awful CGI"
@philly442,2022-12-17T10:09:28Z,2022-12-17T10:09:28Z,2,"looks like your ethno-narcissism promoted by your Leftist cable news doesn&#39;t sell huh <br><br>blackwashed characters, awful story, horrible acting, LGBTQ storyline involving children etc."
@mrsmitchell27,2022-12-17T09:04:29Z,2022-12-17T09:04:29Z,2,"Just seen the picture and it was great!!! The characters and the story line was amazingly good. I was clapping and excited. Wow, I feel like I went to the movies for real!!!!"
@mikeriv60,2022-12-17T06:55:09Z,2022-12-17T06:55:09Z,0,This movie was horrendous.
@brookcodyprice,2022-12-17T04:40:54Z,2022-12-17T06:47:54Z,0,Saw the movie... what a waste of potential.  No wonder it went to HBO so fast. DC can&#39;t seem to make a good movie to save their lives and getting rid of Cavill was just dumb.
@MajesticMTZ,2022-12-17T02:51:57Z,2022-12-17T02:51:57Z,2,Movie is and will always be a classic . it&#39;s amazing i waited 3 years for this now do a LOBO Bounty Hunter Movie and Static Shock Movie or Series real this time not cartoon or anime Movie and Make Henry C Superman again and do another justice League Movie
@philipjoseph5099,2022-12-16T23:48:17Z,2022-12-16T23:48:17Z,3,I love that scene where hot man and Black Adam were fighting. That s*** was dope man
@heartfeltmotivationquotes,2022-12-16T23:36:00Z,2022-12-16T23:36:00Z,0,Best decision Warner&#39;s to get the rock for this♥️♥️♥️
@Equalizer77,2022-12-16T22:38:04Z,2022-12-16T22:38:04Z,0,Worst movie ever.
@matty_kise,2022-12-16T19:16:39Z,2022-12-16T19:17:16Z,0,"Didn&#39;t saw the fighter jet (f22) scene in the movie <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=79"">1:19</a>"
@dependentmany8359,2022-12-16T15:28:35Z,2022-12-16T15:28:35Z,0,Ngl this movie is good and bad.
@WorldfamousbrownrecluseSal,2022-12-16T05:51:12Z,2022-12-16T05:51:12Z,0,"THis movie has had me stoked Best movie trailer since justice league Zack synder <br><a href=""http://www.youtube.com/results?search_query=%23dc"">#DC</a> <a href=""http://www.youtube.com/results?search_query=%23dwaynejohnson"">#DWAYNEJOHNSON</a> <a href=""http://www.youtube.com/results?search_query=%23legend"">#LEGEND</a> <a href=""http://www.youtube.com/results?search_query=%23greatness"">#Greatness</a> <br><a href=""http://www.youtube.com/results?search_query=%23superherodreams"">#superherodreams</a><br><a href=""http://www.youtube.com/results?search_query=%23geeking"">#geeking</a>"
@Rohitkumar-zf9yf,2022-12-16T00:08:08Z,2022-12-16T00:08:08Z,0,Wwah
@Viking781,2022-12-15T22:57:34Z,2022-12-15T22:57:34Z,0,The kid was annoying af!
@hfgfgnnfgng5562,2022-12-15T15:01:48Z,2022-12-15T15:01:48Z,0,Where is shazam 🤔?
@Hgh38,2022-12-15T06:27:27Z,2022-12-15T06:27:27Z,0,this movie was useless to watch now
@praveerhansra4185,2022-12-15T04:54:25Z,2022-12-15T04:54:25Z,0,Haha back here after Cavill was unfortunately let go as super man. Wondering what’s gonna happen here now
@edzshan,2022-12-15T02:46:00Z,2022-12-15T02:46:00Z,64,"❤ this movie, regardless of what the critics have to say. I enjoyed it and that’s all that matters."
@pqowi9098,2022-12-14T22:53:02Z,2022-12-14T22:53:02Z,43,"Film is Sick!! i for one enjoyed the film despite the negative press, its a great intro of a relatively unknown DC character into the cinematic universe.  Well done DJ and team hopefully WB builds on this !!!!"
@bargawd4347,2022-12-14T21:28:26Z,2022-12-14T21:28:26Z,0,Up I pray that they are not going to try to use the Bible
@Vrishabasura,2022-12-14T14:02:49Z,2022-12-14T14:02:49Z,0,Who is this worthless idiot comparing Goku    to black adam. Nonsense Creatures
@javizar1557,2022-12-14T08:44:04Z,2022-12-14T08:44:04Z,2,DC&#39;s movie mistake was not having Black Adam in previous DC movies like Marvel did. It suddenly appeared and seemed unrelated to other DC films.
@Melodie_Info3,2022-12-14T04:32:04Z,2022-12-14T04:32:04Z,0,Saw it its hella better then all dc movies.
@TheGoatfathers,2022-12-14T03:32:38Z,2022-12-14T03:32:38Z,7,"Such a good movie Best one of 2022 without a doubt, maybe even the best superhero movie of the last decade besides maybe infinity war"
@Therionx,2022-12-13T16:30:43Z,2022-12-13T16:30:43Z,0,Flippity-Floppity-Floop
@vzo8049,2022-12-13T03:34:39Z,2022-12-13T03:34:39Z,1,"The first Adam called Adamu was black,  the superpower he was given was intelligence and the ability to at one stage surpass his annunaki creators. The fallen angels want you to fall for this films narrative so we all think we are individual adams with the ability to fight against the return of the Annunaki and Nbiru."
@hasiburrahman2007,2022-12-12T19:09:08Z,2022-12-12T19:09:08Z,1,Where is the F22 raptor cruahing scene by black adam in the movie??????
@youiyoui9942,2022-12-12T04:07:14Z,2022-12-12T04:07:14Z,3,Unpopular opinion : this is better than iron man
@jdmartin2984,2022-12-11T23:47:55Z,2022-12-11T23:47:55Z,1,Lol another white man bad movie
@Evian112YT,2022-12-11T17:21:46Z,2022-12-11T17:21:46Z,2,If the shazam goes on full power there eye must be white like god
@MrKienngoql,2022-12-11T16:21:52Z,2022-12-11T16:21:52Z,0,Diệt thế hay cứu thế? Điều đó tùy thuộc vào bạn 😏
@sophannakchorn861,2022-12-11T13:17:10Z,2022-12-11T13:17:10Z,1,"DC, plz make a standalone Doctor Fate movie."
@johnathangilbert5833,2022-12-11T03:01:58Z,2022-12-11T03:01:58Z,1,Its sad it was good it did not deserve to flop should of came out in the summer would of performed better
@khayaradebe2233,2022-12-11T02:45:17Z,2022-12-11T02:45:17Z,0,The people at dc are d u m b f u c k s
@TFarie,2022-12-10T21:52:31Z,2022-12-10T21:52:31Z,0,that kid in movie was very annoying.
@1992Xenomorph,2022-12-10T09:10:08Z,2022-12-10T09:10:08Z,0,You know this movie was bland and felt like a copy of other superhero movies. But one aspect I did like about this movie was the father and son relationship. His son&#39;s desire to do good and be good and save his people. That part I did like.
@alfred9022,2022-12-10T08:37:56Z,2022-12-10T08:37:56Z,0,Was für ein Haufen Müll .🤮
@MajesticAxel,2022-12-10T04:36:05Z,2022-12-10T04:36:05Z,3,I just saw the movie and is it just me or did they remove the scene with the two fighter jets?
@DeliveryManBoy,2022-12-09T22:26:13Z,2022-12-09T22:26:13Z,2,"&quot;A bad plan is better than no plan at all,&quot; is the entire blueprint for the DCEU."
@GodGainzz,2022-12-09T20:44:54Z,2022-12-09T20:44:54Z,2,Worst Superhero film I&#39;ve ever seen. Pure garbage
@50pesos21,2022-12-09T05:12:12Z,2022-12-09T05:12:12Z,2,To me it seems like the rocks version of Hancock. My  mom wants to go  see it. Can&#39;t wait gonna take her to see it this weekend
@theguytribaljoker2410,2022-12-08T20:54:25Z,2022-12-08T20:54:25Z,5,This is me as a grim reaper  once a full demigod now full godly agony reaper
@Deathjoker_,2022-12-08T18:44:28Z,2022-12-08T18:44:28Z,1,"Bro, is it me or this movie is real bad ? I like the rock movies but this is probably Dwayne johnson worst movie i have seen. And all other heroes are like storm, falcon, drstrange, antman? There are so many superheroes movies and it is boring to see the same super power again."
@raileanuelena2851,2022-12-08T18:12:17Z,2022-12-08T18:12:56Z,0,Who knows the song’s name ?
@keykey1401,2022-12-08T16:17:52Z,2022-12-08T16:17:52Z,0,Worst actor choice ever. <br>Dont give the rock super hero roll again. <br>This movie sucks
@ValentineRey,2022-12-08T13:15:53Z,2022-12-08T13:15:53Z,6,Goodbye DCEU! you will not be missed.
@bigdawg8351,2022-12-08T06:22:24Z,2022-12-08T06:22:24Z,4,"Românașii mei,unde sunteți? Mi se pare sau aud minunata voce a surorilor Oșoianu?"
@elibooks7660,2022-12-08T05:12:06Z,2022-12-08T05:12:06Z,0,I like iron man
@daviddelarosa4955,2022-12-08T04:21:39Z,2022-12-08T04:21:39Z,9,Definitely one of the movies of all time
@theguytribaljoker2410,2022-12-08T02:24:32Z,2022-12-08T02:24:32Z,0,That&#39;s me for Odin or zeus or lilith
@virrehue,2022-12-08T00:42:35Z,2022-12-08T00:42:35Z,0,Love the movie !
@jimbo923,2022-12-07T21:07:30Z,2022-12-07T21:07:30Z,3,Film is dead
@maqpi8335,2022-12-07T15:31:06Z,2022-12-07T15:31:06Z,0,The trailer may have ruined the movie for many people. ucky for me I had decided to not watch trailers until I watch the movie long ago
@bujanganbujang1555,2022-12-07T11:39:23Z,2022-12-07T11:39:23Z,0,Film adam ada video hd y ga yg full durasi  diyoutubb <br>Yg video panjang ya ada ga yg  kualitas hd  yg blac adam vs superman
